<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.03	01:00:00	73.815	73.900	73.811	73.890	355	0	2
2025.06.03	02:00:00	73.893	73.968	73.893	73.952	264	0	2
2025.06.03	03:00:00	73.956	73.990	73.933	73.970	202	0	2
2025.06.03	04:00:00	73.973	73.987	73.933	73.942	190	0	2
2025.06.03	05:00:00	73.939	74.007	73.927	73.939	228	0	2
2025.06.03	06:00:00	73.936	73.987	73.869	73.897	456	0	2
2025.06.03	07:00:00	73.900	73.983	73.893	73.966	574	0	2
2025.06.03	08:00:00	73.970	74.042	73.962	73.988	416	0	2
2025.06.03	09:00:00	73.991	74.022	73.927	73.991	385	0	2
2025.06.03	10:00:00	73.987	74.049	73.962	74.042	350	0	2
2025.06.03	11:00:00	74.038	74.098	74.031	74.054	381	0	2
2025.06.03	12:00:00	74.051	74.118	74.044	74.052	412	0	2
2025.06.03	13:00:00	74.049	74.071	73.951	74.003	594	0	2
2025.06.03	14:00:00	74.000	74.092	73.888	73.916	1036	0	2
2025.06.03	15:00:00	73.913	73.983	73.897	73.965	576	0	2
2025.06.03	16:00:00	73.961	74.015	73.927	73.971	353	0	2
2025.06.03	17:00:00	73.968	73.981	73.911	73.922	242	0	2
2025.06.03	18:00:00	73.919	73.971	73.919	73.937	205	0	2
2025.06.03	19:00:00	73.940	73.997	73.930	73.987	136	0	2
2025.06.03	20:00:00	73.983	73.997	73.949	73.976	126	0	2
2025.06.03	21:00:00	73.971	73.973	73.963	73.963	56	0	7
2025.06.03	22:00:00	73.970	73.970	73.948	73.957	88	0	2
